Longitude,Latitude,Time,Precipitation Anomaly
78.75W,3.75N,0000 16 Oct 2000,-85.50891
76.25W,3.75N,0000 16 Oct 2000,-43.30052
73.75W,3.75N,0000 16 Oct 2000,-114.915
71.25W,3.75N,0000 16 Oct 2000,-46.14299
68.75W,3.75N,0000 16 Oct 2000,-1.161462
66.25W,3.75N,0000 16 Oct 2000,19.26622
63.75W,3.75N,0000 16 Oct 2000,4.061541
61.25W,3.75N,0000 16 Oct 2000,-7.988063
58.75W,3.75N,0000 16 Oct 2000,-15.00364
56.25W,3.75N,0000 16 Oct 2000,-8.435018
53.75W,3.75N,0000 16 Oct 2000,28.39748
51.25W,3.75N,0000 16 Oct 2000,-13.81819
48.75W,3.75N,0000 16 Oct 2000,-16.59567
46.25W,3.75N,0000 16 Oct 2000,-7.258075
43.75W,3.75N,0000 16 Oct 2000,-9.123425
41.25W,3.75N,0000 16 Oct 2000,-12.66925
38.75W,3.75N,0000 16 Oct 2000,-20.1415
36.25W,3.75N,0000 16 Oct 2000,-22.87738
33.75W,3.75N,0000 16 Oct 2000,-8.375824
31.25W,3.75N,0000 16 Oct 2000,18.22337
28.75W,3.75N,0000 16 Oct 2000,53.17673
26.25W,3.75N,0000 16 Oct 2000,56.64774
23.75W,3.75N,0000 16 Oct 2000,16.0561
21.25W,3.75N,0000 16 Oct 2000,7.115987
18.75W,3.75N,0000 16 Oct 2000,4.663218
16.25W,3.75N,0000 16 Oct 2000,-3.790787
13.75W,3.75N,0000 16 Oct 2000,2.674691
11.25W,3.75N,0000 16 Oct 2000,4.515443
8.75W,3.75N,0000 16 Oct 2000,-35.30388
6.25W,3.75N,0000 16 Oct 2000,-4.96511
3.75W,3.75N,0000 16 Oct 2000,-11.4448
1.25W,3.75N,0000 16 Oct 2000,-7.978714
1.25E,6.25N,0000 16 Oct 2000,6.269144
3.75E,6.25N,0000 16 Oct 2000,-11.9453
6.25E,6.25N,0000 16 Oct 2000,-8.282978
8.75E,6.25N,0000 16 Oct 2000,42.70361
11.25E,6.25N,0000 16 Oct 2000,61.26358
13.75E,6.25N,0000 16 Oct 2000,30.19183
16.25E,6.25N,0000 16 Oct 2000,-1.107833
18.75E,6.25N,0000 16 Oct 2000,-2.84662
21.25E,6.25N,0000 16 Oct 2000,-8.727249
23.75E,6.25N,0000 16 Oct 2000,-20.70628
26.25E,6.25N,0000 16 Oct 2000,6.165848
28.75E,6.25N,0000 16 Oct 2000,17.18219
31.25E,6.25N,0000 16 Oct 2000,8.323503
33.75E,6.25N,0000 16 Oct 2000,19.23057
36.25E,6.25N,0000 16 Oct 2000,19.57164
38.75E,6.25N,0000 16 Oct 2000,-0.3790388
41.25E,6.25N,0000 16 Oct 2000,-6.241139
43.75E,6.25N,0000 16 Oct 2000,11.31637
46.25E,6.25N,0000 16 Oct 2000,7.374243
48.75E,6.25N,0000 16 Oct 2000,1.908989
51.25E,6.25N,0000 16 Oct 2000,-12.2747
53.75E,6.25N,0000 16 Oct 2000,-7.43707
56.25E,6.25N,0000 16 Oct 2000,-11.20882
58.75E,6.25N,0000 16 Oct 2000,-20.07481
61.25E,6.25N,0000 16 Oct 2000,-26.90348
63.75E,6.25N,0000 16 Oct 2000,-26.60658
66.25E,6.25N,0000 16 Oct 2000,-30.86194
68.75E,6.25N,0000 16 Oct 2000,-35.83725
71.25E,6.25N,0000 16 Oct 2000,-32.31945
73.75E,6.25N,0000 16 Oct 2000,-24.83848
76.25E,6.25N,0000 16 Oct 2000,-51.57784
78.75E,6.25N,0000 16 Oct 2000,-48.36573
81.25E,6.25N,0000 16 Oct 2000,-129.0645
83.75E,6.25N,0000 16 Oct 2000,12.89767
86.25E,6.25N,0000 16 Oct 2000,61.47894
88.75E,6.25N,0000 16 Oct 2000,88.90295
91.25E,6.25N,0000 16 Oct 2000,84.97396
93.75E,6.25N,0000 16 Oct 2000,91.96671
96.25E,6.25N,0000 16 Oct 2000,-50.44167
98.75E,6.25N,0000 16 Oct 2000,-26.0908
101.25E,6.25N,0000 16 Oct 2000,16.2548
103.75E,6.25N,0000 16 Oct 2000,-44.8345
106.25E,6.25N,0000 16 Oct 2000,141.0341
108.75E,6.25N,0000 16 Oct 2000,147.1762
111.25E,6.25N,0000 16 Oct 2000,168.4663
113.75E,6.25N,0000 16 Oct 2000,205.752
116.25E,6.25N,0000 16 Oct 2000,203.3203
118.75E,6.25N,0000 16 Oct 2000,235.6823
121.25E,6.25N,0000 16 Oct 2000,174.6525
123.75E,6.25N,0000 16 Oct 2000,128.6173
126.25E,6.25N,0000 16 Oct 2000,124.1297
128.75E,6.25N,0000 16 Oct 2000,226.8233
131.25E,6.25N,0000 16 Oct 2000,208.9414
133.75E,6.25N,0000 16 Oct 2000,183.8168
136.25E,6.25N,0000 16 Oct 2000,171.7079
138.75E,6.25N,0000 16 Oct 2000,185.4917
141.25E,6.25N,0000 16 Oct 2000,152.8021
143.75E,6.25N,0000 16 Oct 2000,119.2539
146.25E,6.25N,0000 16 Oct 2000,98.0781
148.75E,6.25N,0000 16 Oct 2000,128.435
151.25E,6.25N,0000 16 Oct 2000,111.9504
153.75E,6.25N,0000 16 Oct 2000,88.82088
156.25E,6.25N,0000 16 Oct 2000,124.3689
158.75E,6.25N,0000 16 Oct 2000,139.322
161.25E,6.25N,0000 16 Oct 2000,157.5081
163.75E,6.25N,0000 16 Oct 2000,147.3966
166.25E,6.25N,0000 16 Oct 2000,151.9984
168.75E,6.25N,0000 16 Oct 2000,121.3133
171.25E,6.25N,0000 16 Oct 2000,101.8301
173.75E,6.25N,0000 16 Oct 2000,53.51392
176.25E,6.25N,0000 16 Oct 2000,18.31117
178.75E,6.25N,0000 16 Oct 2000,7.176076
178.75W,6.25N,0000 16 Oct 2000,-8.632216
176.25W,6.25N,0000 16 Oct 2000,-22.80865
173.75W,6.25N,0000 16 Oct 2000,-17.91546
171.25W,6.25N,0000 16 Oct 2000,9.844987
168.75W,6.25N,0000 16 Oct 2000,18.98594
166.25W,6.25N,0000 16 Oct 2000,-4.091851
163.75W,6.25N,0000 16 Oct 2000,-23.96825
161.25W,6.25N,0000 16 Oct 2000,-27.29171
158.75W,6.25N,0000 16 Oct 2000,-25.18265
156.25W,6.25N,0000 16 Oct 2000,-27.22762
153.75W,6.25N,0000 16 Oct 2000,-31.55624
151.25W,6.25N,0000 16 Oct 2000,-19.48746
148.75W,6.25N,0000 16 Oct 2000,-3.330462
146.25W,6.25N,0000 16 Oct 2000,-11.93678
143.75W,6.25N,0000 16 Oct 2000,-13.77079
141.25W,6.25N,0000 16 Oct 2000,-9.619267
138.75W,6.25N,0000 16 Oct 2000,-9.985179
136.25W,6.25N,0000 16 Oct 2000,-16.92046
133.75W,6.25N,0000 16 Oct 2000,-21.18922
131.25W,6.25N,0000 16 Oct 2000,-15.59109
128.75W,6.25N,0000 16 Oct 2000,-21.90937
126.25W,6.25N,0000 16 Oct 2000,-25.07591
123.75W,6.25N,0000 16 Oct 2000,-23.41037
121.25W,6.25N,0000 16 Oct 2000,-19.70428
118.75W,6.25N,0000 16 Oct 2000,-8.614715
116.25W,6.25N,0000 16 Oct 2000,6.765995
113.75W,6.25N,0000 16 Oct 2000,21.04946
111.25W,6.25N,0000 16 Oct 2000,24.74891
108.75W,6.25N,0000 16 Oct 2000,18.36696
106.25W,6.25N,0000 16 Oct 2000,-2.751173
103.75W,6.25N,0000 16 Oct 2000,-22.84561
101.25W,6.25N,0000 16 Oct 2000,-31.46822
98.75W,6.25N,0000 16 Oct 2000,-41.33022
96.25W,6.25N,0000 16 Oct 2000,-47.87173
93.75W,6.25N,0000 16 Oct 2000,-42.24086
91.25W,6.25N,0000 16 Oct 2000,-52.21609
88.75W,6.25N,0000 16 Oct 2000,-67.97673
86.25W,6.25N,0000 16 Oct 2000,-53.38369
83.75W,6.25N,0000 16 Oct 2000,-79.49606
81.25W,6.25N,0000 16 Oct 2000,-99.52632
78.75W,6.25N,0000 16 Oct 2000,-16.04596
76.25W,6.25N,0000 16 Oct 2000,0.2653952
73.75W,6.25N,0000 16 Oct 2000,7.285093
71.25W,6.25N,0000 16 Oct 2000,-21.11314
68.75W,6.25N,0000 16 Oct 2000,14.24923
66.25W,6.25N,0000 16 Oct 2000,-39.13839
63.75W,6.25N,0000 16 Oct 2000,8.857759
61.25W,6.25N,0000 16 Oct 2000,0.04810047
58.75W,6.25N,0000 16 Oct 2000,-14.31483
56.25W,6.25N,0000 16 Oct 2000,0.4598591
53.75W,6.25N,0000 16 Oct 2000,25.74106
51.25W,6.25N,0000 16 Oct 2000,-17.35996
48.75W,6.25N,0000 16 Oct 2000,-39.27914
46.25W,6.25N,0000 16 Oct 2000,-47.74711
43.75W,6.25N,0000 16 Oct 2000,-76.04272
41.25W,6.25N,0000 16 Oct 2000,-75.81727
38.75W,6.25N,0000 16 Oct 2000,-82.479
36.25W,6.25N,0000 16 Oct 2000,-66.55806
33.75W,6.25N,0000 16 Oct 2000,-33.3137
31.25W,6.25N,0000 16 Oct 2000,36.32295
28.75W,6.25N,0000 16 Oct 2000,111.322
26.25W,6.25N,0000 16 Oct 2000,112.3865
23.75W,6.25N,0000 16 Oct 2000,62.64703
21.25W,6.25N,0000 16 Oct 2000,42.3518
18.75W,6.25N,0000 16 Oct 2000,43.79824
16.25W,6.25N,0000 16 Oct 2000,19.58201
13.75W,6.25N,0000 16 Oct 2000,10.01511
11.25W,6.25N,0000 16 Oct 2000,-84.07894
8.75W,6.25N,0000 16 Oct 2000,-18.67437
6.25W,6.25N,0000 16 Oct 2000,-0.4584918
3.75W,6.25N,0000 16 Oct 2000,-88.50241
1.25W,6.25N,0000 16 Oct 2000,-51.51755
1.25E,8.75N,0000 16 Oct 2000,2.531934
3.75E,8.75N,0000 16 Oct 2000,-17.09055
6.25E,8.75N,0000 16 Oct 2000,6.650149
8.75E,8.75N,0000 16 Oct 2000,27.99789
11.25E,8.75N,0000 16 Oct 2000,19.49864
13.75E,8.75N,0000 16 Oct 2000,-31.71372
16.25E,8.75N,0000 16 Oct 2000,-25.40679
18.75E,8.75N,0000 16 Oct 2000,-42.90618
21.25E,8.75N,0000 16 Oct 2000,0.3086767
23.75E,8.75N,0000 16 Oct 2000,-9.908608
26.25E,8.75N,0000 16 Oct 2000,-52.24545
28.75E,8.75N,0000 16 Oct 2000,-23.51333
31.25E,8.75N,0000 16 Oct 2000,-13.36552
33.75E,8.75N,0000 16 Oct 2000,39.45798
36.25E,8.75N,0000 16 Oct 2000,40.45533
38.75E,8.75N,0000 16 Oct 2000,-3.071342
41.25E,8.75N,0000 16 Oct 2000,22.47102
43.75E,8.75N,0000 16 Oct 2000,23.83848
46.25E,8.75N,0000 16 Oct 2000,24.87901
48.75E,8.75N,0000 16 Oct 2000,17.12679
51.25E,8.75N,0000 16 Oct 2000,4.700967
53.75E,8.75N,0000 16 Oct 2000,-2.366432
56.25E,8.75N,0000 16 Oct 2000,-12.27505
58.75E,8.75N,0000 16 Oct 2000,1.468225
61.25E,8.75N,0000 16 Oct 2000,8.620886
63.75E,8.75N,0000 16 Oct 2000,-0.4248703
66.25E,8.75N,0000 16 Oct 2000,-24.68877
68.75E,8.75N,0000 16 Oct 2000,-23.26194
71.25E,8.75N,0000 16 Oct 2000,-19.25493
73.75E,8.75N,0000 16 Oct 2000,9.436769
76.25E,8.75N,0000 16 Oct 2000,-67.35339
78.75E,8.75N,0000 16 Oct 2000,-70.6843
81.25E,8.75N,0000 16 Oct 2000,-126.6432
83.75E,8.75N,0000 16 Oct 2000,74.17309
86.25E,8.75N,0000 16 Oct 2000,108.8855
88.75E,8.75N,0000 16 Oct 2000,138.4103
91.25E,8.75N,0000 16 Oct 2000,141.8699
93.75E,8.75N,0000 16 Oct 2000,145.1946
96.25E,8.75N,0000 16 Oct 2000,118.7009
98.75E,8.75N,0000 16 Oct 2000,45.13834
101.25E,8.75N,0000 16 Oct 2000,-32.96362
103.75E,8.75N,0000 16 Oct 2000,162.3155
106.25E,8.75N,0000 16 Oct 2000,296.9965
108.75E,8.75N,0000 16 Oct 2000,145.9517
111.25E,8.75N,0000 16 Oct 2000,140.4068
113.75E,8.75N,0000 16 Oct 2000,219.7253
116.25E,8.75N,0000 16 Oct 2000,231.9888
118.75E,8.75N,0000 16 Oct 2000,189.3467
121.25E,8.75N,0000 16 Oct 2000,196.7221
123.75E,8.75N,0000 16 Oct 2000,119.4193
126.25E,8.75N,0000 16 Oct 2000,144.3842
128.75E,8.75N,0000 16 Oct 2000,229.9239
131.25E,8.75N,0000 16 Oct 2000,180.8684
133.75E,8.75N,0000 16 Oct 2000,159.0227
136.25E,8.75N,0000 16 Oct 2000,141.7532
138.75E,8.75N,0000 16 Oct 2000,146.6944
141.25E,8.75N,0000 16 Oct 2000,114.8727
143.75E,8.75N,0000 16 Oct 2000,56.4178
146.25E,8.75N,0000 16 Oct 2000,37.54743
148.75E,8.75N,0000 16 Oct 2000,40.55833
151.25E,8.75N,0000 16 Oct 2000,18.27002
153.75E,8.75N,0000 16 Oct 2000,9.269407
156.25E,8.75N,0000 16 Oct 2000,35.57901
158.75E,8.75N,0000 16 Oct 2000,84.76406
161.25E,8.75N,0000 16 Oct 2000,130.9354
163.75E,8.75N,0000 16 Oct 2000,121.6128
166.25E,8.75N,0000 16 Oct 2000,132.4951
168.75E,8.75N,0000 16 Oct 2000,158.3887
171.25E,8.75N,0000 16 Oct 2000,161.1154
173.75E,8.75N,0000 16 Oct 2000,120.8494
176.25E,8.75N,0000 16 Oct 2000,95.76945
178.75E,8.75N,0000 16 Oct 2000,114.7746
178.75W,8.75N,0000 16 Oct 2000,101.6853
176.25W,8.75N,0000 16 Oct 2000,70.9586
173.75W,8.75N,0000 16 Oct 2000,67.72865
171.25W,8.75N,0000 16 Oct 2000,78.84909
168.75W,8.75N,0000 16 Oct 2000,123.0736
166.25W,8.75N,0000 16 Oct 2000,91.58153
163.75W,8.75N,0000 16 Oct 2000,78.77882
161.25W,8.75N,0000 16 Oct 2000,121.1275
158.75W,8.75N,0000 16 Oct 2000,113.7822
156.25W,8.75N,0000 16 Oct 2000,58.44411
153.75W,8.75N,0000 16 Oct 2000,11.54
151.25W,8.75N,0000 16 Oct 2000,-5.532323
148.75W,8.75N,0000 16 Oct 2000,23.96796
146.25W,8.75N,0000 16 Oct 2000,43.38192
143.75W,8.75N,0000 16 Oct 2000,67.10513
141.25W,8.75N,0000 16 Oct 2000,81.19371
138.75W,8.75N,0000 16 Oct 2000,93.37984
136.25W,8.75N,0000 16 Oct 2000,84.29937
133.75W,8.75N,0000 16 Oct 2000,51.20808
131.25W,8.75N,0000 16 Oct 2000,54.73978
128.75W,8.75N,0000 16 Oct 2000,35.36916
126.25W,8.75N,0000 16 Oct 2000,37.04765
123.75W,8.75N,0000 16 Oct 2000,49.51723
121.25W,8.75N,0000 16 Oct 2000,44.46364
118.75W,8.75N,0000 16 Oct 2000,52.70576
116.25W,8.75N,0000 16 Oct 2000,75.77145
113.75W,8.75N,0000 16 Oct 2000,83.07377
111.25W,8.75N,0000 16 Oct 2000,84.31055
108.75W,8.75N,0000 16 Oct 2000,68.5314
106.25W,8.75N,0000 16 Oct 2000,22.79049
103.75W,8.75N,0000 16 Oct 2000,-25.25783
101.25W,8.75N,0000 16 Oct 2000,-43.19674
98.75W,8.75N,0000 16 Oct 2000,-54.61624
96.25W,8.75N,0000 16 Oct 2000,-60.82333
93.75W,8.75N,0000 16 Oct 2000,-56.11955
91.25W,8.75N,0000 16 Oct 2000,-71.90238
88.75W,8.75N,0000 16 Oct 2000,-84.91179
86.25W,8.75N,0000 16 Oct 2000,-71.14552
83.75W,8.75N,0000 16 Oct 2000,-161.8663
81.25W,8.75N,0000 16 Oct 2000,-68.35046
78.75W,8.75N,0000 16 Oct 2000,-74.59151
76.25W,8.75N,0000 16 Oct 2000,-48.96161
73.75W,8.75N,0000 16 Oct 2000,30.32161
71.25W,8.75N,0000 16 Oct 2000,13.68711
68.75W,8.75N,0000 16 Oct 2000,5.259123
66.25W,8.75N,0000 16 Oct 2000,24.91831
63.75W,8.75N,0000 16 Oct 2000,-4.056471
61.25W,8.75N,0000 16 Oct 2000,27.5317
58.75W,8.75N,0000 16 Oct 2000,74.27699
56.25W,8.75N,0000 16 Oct 2000,0.3937321
53.75W,8.75N,0000 16 Oct 2000,-24.98941
51.25W,8.75N,0000 16 Oct 2000,-44.33126
48.75W,8.75N,0000 16 Oct 2000,-63.6942
46.25W,8.75N,0000 16 Oct 2000,-81.28167
43.75W,8.75N,0000 16 Oct 2000,-118.5972
41.25W,8.75N,0000 16 Oct 2000,-140.6003
38.75W,8.75N,0000 16 Oct 2000,-132.6758
36.25W,8.75N,0000 16 Oct 2000,-114.468
33.75W,8.75N,0000 16 Oct 2000,-62.72349
31.25W,8.75N,0000 16 Oct 2000,21.27244
28.75W,8.75N,0000 16 Oct 2000,105.175
26.25W,8.75N,0000 16 Oct 2000,130.9528
23.75W,8.75N,0000 16 Oct 2000,113.3932
21.25W,8.75N,0000 16 Oct 2000,78.68749
18.75W,8.75N,0000 16 Oct 2000,63.99002
16.25W,8.75N,0000 16 Oct 2000,45.12996
13.75W,8.75N,0000 16 Oct 2000,-174.7513
11.25W,8.75N,0000 16 Oct 2000,-171.0435
8.75W,8.75N,0000 16 Oct 2000,-40.92389
6.25W,8.75N,0000 16 Oct 2000,-2.582562
3.75W,8.75N,0000 16 Oct 2000,-8.844434
1.25W,8.75N,0000 16 Oct 2000,1.617567
1.25E,11.25N,0000 16 Oct 2000,1.416772
3.75E,11.25N,0000 16 Oct 2000,29.31205
6.25E,11.25N,0000 16 Oct 2000,30.87051
8.75E,11.25N,0000 16 Oct 2000,17.42416
11.25E,11.25N,0000 16 Oct 2000,2.447431
13.75E,11.25N,0000 16 Oct 2000,-9.921999
16.25E,11.25N,0000 16 Oct 2000,7.208607
18.75E,11.25N,0000 16 Oct 2000,-10.45061
21.25E,11.25N,0000 16 Oct 2000,9.902613
23.75E,11.25N,0000 16 Oct 2000,33.35276
26.25E,11.25N,0000 16 Oct 2000,-0.8735173
28.75E,11.25N,0000 16 Oct 2000,-19.33173
31.25E,11.25N,0000 16 Oct 2000,-17.63033
33.75E,11.25N,0000 16 Oct 2000,-19.49358
36.25E,11.25N,0000 16 Oct 2000,-1.025247
38.75E,11.25N,0000 16 Oct 2000,-13.5802
41.25E,11.25N,0000 16 Oct 2000,-8.296126
43.75E,11.25N,0000 16 Oct 2000,-5.789536
46.25E,11.25N,0000 16 Oct 2000,10.4594
48.75E,11.25N,0000 16 Oct 2000,3.599945
51.25E,11.25N,0000 16 Oct 2000,3.968992
53.75E,11.25N,0000 16 Oct 2000,-0.03546929
56.25E,11.25N,0000 16 Oct 2000,-0.2064041
58.75E,11.25N,0000 16 Oct 2000,9.514119
61.25E,11.25N,0000 16 Oct 2000,24.52108
63.75E,11.25N,0000 16 Oct 2000,12.44485
66.25E,11.25N,0000 16 Oct 2000,27.62289
68.75E,11.25N,0000 16 Oct 2000,5.752064
71.25E,11.25N,0000 16 Oct 2000,18.0221
73.75E,11.25N,0000 16 Oct 2000,48.81203
76.25E,11.25N,0000 16 Oct 2000,-40.03228
78.75E,11.25N,0000 16 Oct 2000,17.47608
81.25E,11.25N,0000 16 Oct 2000,56.53678
83.75E,11.25N,0000 16 Oct 2000,97.81165
86.25E,11.25N,0000 16 Oct 2000,98.61469
88.75E,11.25N,0000 16 Oct 2000,98.38132
91.25E,11.25N,0000 16 Oct 2000,96.09018
93.75E,11.25N,0000 16 Oct 2000,128.2579
96.25E,11.25N,0000 16 Oct 2000,215.882
98.75E,11.25N,0000 16 Oct 2000,-35.72807
101.25E,11.25N,0000 16 Oct 2000,177.9819
103.75E,11.25N,0000 16 Oct 2000,267.3688
106.25E,11.25N,0000 16 Oct 2000,227.6048
108.75E,11.25N,0000 16 Oct 2000,201.1122
111.25E,11.25N,0000 16 Oct 2000,104.0976
113.75E,11.25N,0000 16 Oct 2000,168.1681
116.25E,11.25N,0000 16 Oct 2000,213.3996
118.75E,11.25N,0000 16 Oct 2000,199.0593
121.25E,11.25N,0000 16 Oct 2000,86.80804
123.75E,11.25N,0000 16 Oct 2000,72.26614
126.25E,11.25N,0000 16 Oct 2000,235.3267
128.75E,11.25N,0000 16 Oct 2000,276.4067
131.25E,11.25N,0000 16 Oct 2000,168.7964
133.75E,11.25N,0000 16 Oct 2000,127.0668
136.25E,11.25N,0000 16 Oct 2000,104.3267
138.75E,11.25N,0000 16 Oct 2000,110.7151
141.25E,11.25N,0000 16 Oct 2000,67.28245
143.75E,11.25N,0000 16 Oct 2000,28.7046
146.25E,11.25N,0000 16 Oct 2000,12.80197
148.75E,11.25N,0000 16 Oct 2000,5.71757
151.25E,11.25N,0000 16 Oct 2000,-7.6117
153.75E,11.25N,0000 16 Oct 2000,-21.60914
156.25E,11.25N,0000 16 Oct 2000,-12.13066
158.75E,11.25N,0000 16 Oct 2000,14.41737
161.25E,11.25N,0000 16 Oct 2000,33.38631
163.75E,11.25N,0000 16 Oct 2000,28.15869
166.25E,11.25N,0000 16 Oct 2000,44.42615
168.75E,11.25N,0000 16 Oct 2000,90.1002
171.25E,11.25N,0000 16 Oct 2000,101.9249
173.75E,11.25N,0000 16 Oct 2000,65.56369
176.25E,11.25N,0000 16 Oct 2000,55.69241
178.75E,11.25N,0000 16 Oct 2000,92.66151
178.75W,11.25N,0000 16 Oct 2000,92.32692
176.25W,11.25N,0000 16 Oct 2000,96.15494
173.75W,11.25N,0000 16 Oct 2000,83.73808
171.25W,11.25N,0000 16 Oct 2000,85.60456
168.75W,11.25N,0000 16 Oct 2000,87.46101
166.25W,11.25N,0000 16 Oct 2000,66.32484
163.75W,11.25N,0000 16 Oct 2000,52.98848
161.25W,11.25N,0000 16 Oct 2000,94.46468
158.75W,11.25N,0000 16 Oct 2000,109.5025
156.25W,11.25N,0000 16 Oct 2000,87.85325
153.75W,11.25N,0000 16 Oct 2000,51.93645
151.25W,11.25N,0000 16 Oct 2000,25.36478
148.75W,11.25N,0000 16 Oct 2000,44.97016
146.25W,11.25N,0000 16 Oct 2000,83.89127
143.75W,11.25N,0000 16 Oct 2000,119.0413
141.25W,11.25N,0000 16 Oct 2000,125.3905
138.75W,11.25N,0000 16 Oct 2000,120.0925
136.25W,11.25N,0000 16 Oct 2000,110.9884
133.75W,11.25N,0000 16 Oct 2000,90.4453
131.25W,11.25N,0000 16 Oct 2000,121.6909
128.75W,11.25N,0000 16 Oct 2000,115.8645
126.25W,11.25N,0000 16 Oct 2000,125.527
123.75W,11.25N,0000 16 Oct 2000,113.3205
121.25W,11.25N,0000 16 Oct 2000,76.70709
118.75W,11.25N,0000 16 Oct 2000,71.19496
116.25W,11.25N,0000 16 Oct 2000,94.51258
113.75W,11.25N,0000 16 Oct 2000,59.87762
111.25W,11.25N,0000 16 Oct 2000,48.32854
108.75W,11.25N,0000 16 Oct 2000,28.94529
106.25W,11.25N,0000 16 Oct 2000,12.89994
103.75W,11.25N,0000 16 Oct 2000,-11.3484
101.25W,11.25N,0000 16 Oct 2000,-59.22912
98.75W,11.25N,0000 16 Oct 2000,-76.17818
96.25W,11.25N,0000 16 Oct 2000,-72.36883
93.75W,11.25N,0000 16 Oct 2000,-73.00148
91.25W,11.25N,0000 16 Oct 2000,-89.54111
88.75W,11.25N,0000 16 Oct 2000,-96.08573
86.25W,11.25N,0000 16 Oct 2000,-154.2638
83.75W,11.25N,0000 16 Oct 2000,-167.3066
81.25W,11.25N,0000 16 Oct 2000,101.9867
78.75W,11.25N,0000 16 Oct 2000,131.9646
76.25W,11.25N,0000 16 Oct 2000,-62.28825
73.75W,11.25N,0000 16 Oct 2000,21.146
71.25W,11.25N,0000 16 Oct 2000,-14.60945
68.75W,11.25N,0000 16 Oct 2000,-25.51694
66.25W,11.25N,0000 16 Oct 2000,8.260265
63.75W,11.25N,0000 16 Oct 2000,-9.435261
61.25W,11.25N,0000 16 Oct 2000,1.322009
58.75W,11.25N,0000 16 Oct 2000,-7.323171
56.25W,11.25N,0000 16 Oct 2000,-19.83978
53.75W,11.25N,0000 16 Oct 2000,-52.33355
51.25W,11.25N,0000 16 Oct 2000,-54.70143
48.75W,11.25N,0000 16 Oct 2000,-51.22419
46.25W,11.25N,0000 16 Oct 2000,-51.0236
43.75W,11.25N,0000 16 Oct 2000,-71.14693
41.25W,11.25N,0000 16 Oct 2000,-71.56202
38.75W,11.25N,0000 16 Oct 2000,-64.90587
36.25W,11.25N,0000 16 Oct 2000,-35.82282
33.75W,11.25N,0000 16 Oct 2000,-1.892297
31.25W,11.25N,0000 16 Oct 2000,31.31143
28.75W,11.25N,0000 16 Oct 2000,69.46783
26.25W,11.25N,0000 16 Oct 2000,82.44936
23.75W,11.25N,0000 16 Oct 2000,82.57281
21.25W,11.25N,0000 16 Oct 2000,55.43529
18.75W,11.25N,0000 16 Oct 2000,59.99908
16.25W,11.25N,0000 16 Oct 2000,51.61835
13.75W,11.25N,0000 16 Oct 2000,-46.1986
11.25W,11.25N,0000 16 Oct 2000,-33.675
8.75W,11.25N,0000 16 Oct 2000,-17.95754
6.25W,11.25N,0000 16 Oct 2000,14.30827
3.75W,11.25N,0000 16 Oct 2000,9.713912
1.25W,11.25N,0000 16 Oct 2000,14.49647
1.25E,13.75N,0000 16 Oct 2000,3.452049
3.75E,13.75N,0000 16 Oct 2000,13.92302
6.25E,13.75N,0000 16 Oct 2000,14.78269
8.75E,13.75N,0000 16 Oct 2000,5.121104
11.25E,13.75N,0000 16 Oct 2000,7.723889
13.75E,13.75N,0000 16 Oct 2000,5.026703
16.25E,13.75N,0000 16 Oct 2000,1.334282
18.75E,13.75N,0000 16 Oct 2000,-5.330006
21.25E,13.75N,0000 16 Oct 2000,-1.07822
23.75E,13.75N,0000 16 Oct 2000,11.09922
26.25E,13.75N,0000 16 Oct 2000,19.52441
28.75E,13.75N,0000 16 Oct 2000,-3.592759
31.25E,13.75N,0000 16 Oct 2000,-10.5188
33.75E,13.75N,0000 16 Oct 2000,10.20002
36.25E,13.75N,0000 16 Oct 2000,-24.98983
38.75E,13.75N,0000 16 Oct 2000,-27.12876
41.25E,13.75N,0000 16 Oct 2000,-5.529341
43.75E,13.75N,0000 16 Oct 2000,1.709544
46.25E,13.75N,0000 16 Oct 2000,-1.983914
48.75E,13.75N,0000 16 Oct 2000,-0.632438
51.25E,13.75N,0000 16 Oct 2000,3.228751
53.75E,13.75N,0000 16 Oct 2000,1.497286
56.25E,13.75N,0000 16 Oct 2000,2.415208
58.75E,13.75N,0000 16 Oct 2000,6.664903
61.25E,13.75N,0000 16 Oct 2000,22.2875
63.75E,13.75N,0000 16 Oct 2000,41.21175
66.25E,13.75N,0000 16 Oct 2000,51.81644
68.75E,13.75N,0000 16 Oct 2000,42.4785
71.25E,13.75N,0000 16 Oct 2000,46.70896
73.75E,13.75N,0000 16 Oct 2000,-12.79957
76.25E,13.75N,0000 16 Oct 2000,27.06324
78.75E,13.75N,0000 16 Oct 2000,4.159331
81.25E,13.75N,0000 16 Oct 2000,-43.10237
83.75E,13.75N,0000 16 Oct 2000,57.21622
86.25E,13.75N,0000 16 Oct 2000,73.23848
88.75E,13.75N,0000 16 Oct 2000,73.88145
91.25E,13.75N,0000 16 Oct 2000,77.46034
93.75E,13.75N,0000 16 Oct 2000,87.73572
96.25E,13.75N,0000 16 Oct 2000,129.7922
98.75E,13.75N,0000 16 Oct 2000,-21.5437
101.25E,13.75N,0000 16 Oct 2000,33.88634
103.75E,13.75N,0000 16 Oct 2000,38.15059
106.25E,13.75N,0000 16 Oct 2000,197.2325
108.75E,13.75N,0000 16 Oct 2000,309.4109
111.25E,13.75N,0000 16 Oct 2000,117.3361
113.75E,13.75N,0000 16 Oct 2000,193.7643
